Symbol	Description
SEHOA.AX	Sino Gas & Energy Holdings Limited
SEHOC.AX	Sino Gas & Energy Holdings Limited
SEK.AX	Seek Ltd
SEN.AX	Senetas Corporation Ltd
SEO.AX	Sentosa Mining Limited
SER.AX	Strategic Energy Resources Ltd
SFC.AX	Schaffer Corporation Ltd
SFH.AX	Specialty Fashion Group Ltd
SFN.AX	Stanfield Funds Management Limited
SFP.AX	Safety Medical Products Ltd
SFR.AX	Sandfire Resources NL
SFX.AX	Sheffield Resources Limited
SFY.AX	StreetTracks S&P/ASX 50 Fund
SFZ.AX	South American Ferro Metals Limited
SFZO.AX	South American Ferro Metals Limited
SGH.AX	Slater & Gordon Ltd
SGI.AX	Signature Capital Investments Limited
SGM.AX	Sims Group Ltd
SGN.AX	STW Communications Group Ltd
SGP.AX	Stockland
SGQ.AX	St George Mining Limited
SGT.AX	Singapore Telecommunicatns (Sg CUFS)
SGU.AX	Success Resources Global Ltd
SGY.AX	Solimar Energy Ltd
SGZ.AX	Scotgold Resources Ltd
SGZO.AX	Scotgold Resources Ltd
SHC.AX	Sunshine Heart Inc
SHD.AX	Sherwin Iron Limited
SHDO.AX	Sherwin Iron Limited
SHE.AX	Stonehenge Metals Ltd
SHEOA.AX	Stonehenge Metals Limited
SHH.AX	Shree Minerals Limited
SHHO.AX	Shree Minerals Limited
SHL.AX	Sonic Healthcare Ltd
SHR.AX	John Shearer (Holdings) Ltd
SHU.AX	Shenhua International Limited
SHV.AX	Select Harvests Ltd
SIE.AX	SciGen Ltd (Singapore)
SIH.AX	Sihayo Gold Limited
SIP.AX	Sigma Pharmaceuticals Ltd
SIR.AX	Sirius Resources Nl
SIT.AX	SIT
SIU.AX	Sirius Telecommunications Ltd
SIV.AX	Silver Chef Ltd
SKC.AX	Sky City Entertainment Group Ltd
SKE.AX	Skilled Group Ltd
SKI.AX	Spark Infrastructure Group
SKS.AX	Stokes (Australasia) Ltd
SKT.AX	Sky Network Television Ltd
SLA.AX	Solagran Ltd
SLF.AX	StreetTracks 200 Listed Proprty Fund
SLM.AX	Salmat Ltd
SLR.AX	Silver Lake Resources Ltd
SLT.AX	Select Vaccines Ltd
SLTO.AX	Select Vaccines Limited
SLV.AX	Sylvania Resources Ltd
SLX.AX	Silex Systems Ltd
SMA.AX	SmartTrans Holdings Ltd
SMC.AX	Strategic Minerals Corporation NL
SMD.AX	Syndicated Metals Ltd
SMDO.AX	Syndicated Metals Limited
SML.AX	Synergy Metals Ltd
SMLO.AX	Synergy Metals Ltd
SMLOA.AX	Synergy Metals Ltd
SMM.AX	Summit Resources Ltd
SMN.AX	Structural Monitoring Systems Plc
SMNOA.AX	Structural Monitoring Systems Plc
SMR.AX	Stanmore Coal Limited
SMX.AX	SMS Management & Technology Ltd
SND.AX	Saunders International Ltd
SNE.AX	Somerton Energy Limited
SNL.AX	Supply Network Ltd
SNO.AX	Snowball Group Ltd
SNR.AX	Synergy Plus Limited
SNV.AX	Sinovus Mining Ltd
SOC.AX	Sovereign Gold Company Limited
SOE.AX	Souls Private Equity Ltd
SOEOA.AX	Souls Private Equity Limited
SOF.AX	Sofcom Ltd
SOI.AX	Soil Sub Technologies Ltd
SOL.AX	Washington H Soul Pattison & Co Ltd
SOM.AX	SomnoMed Ltd
SOO.AX	Solco Ltd
SPD.AX	Strategic Pooled Development Ltd
SPFKZA.AX	S&p 500 Emini Futures
SPFKZB.AX	S&p 500 Emini Futures
SPFKZQ.AX	S&p 500 Emini Futures
SPFKZR.AX	S&p 500 Emini Futures
SPFKZS.AX	S&p 500 Emini Futures
SPG.AX	Superwoman Group Limited
SPH.AX	Sphere Investments Ltd
SPI.AX	Spitfire Resources Ltd
SPL.AX	Starpharma Holdings Ltd
SPM.AX	Speewah Metals Ltd
SPN.AX	SP Ausnet
SPQ.AX	Superior Resources Ltd
SPT.AX	Spotless Group Ltd
SRA.AX	Strathfield Group Ltd
SRE.AX	Stirling Resources Limited
SREO.AX	Stirling Resources Limited
SREOB.AX	Stirling Resources Limited
SRH.AX	Saferoads Holdings Ltd
SRI.AX	Sipa Resources Ltd
SRK.AX	Strike Resources Ltd
SRL.AX	Straits Resources Ltd
SRM.AX	Sirra Mining Ltd
SRQ.AX	Straits Metals Limited
SRR.AX	Shaw River Resources Ltd
SRV.AX	Servcorp Ltd
SRX.AX	Sirtex Medical Ltd
SRZ.AX	Stellar Resources Ltd
SSC.AX	Sultan Corporation Ltd
SSI.AX	Sino Securities International Ltd
SSL.AX	Sietel Ltd
SSLPA.AX	Sietel PA
SSM.AX	Service Stream Ltd
SSN.AX	Samson Oil & Gas NL
SSNO.AX	Samson Oil & Gas Limited
SST.AX	Steamships Trading Company Ltd (PNG)
STB.AX	South Boulder Mines Ltd
STE.AX	Stratatel Ltd
STEO.AX	STE 31AUG05 0.25
STG.AX	Staging Connections Group Ltd
STI.AX	Stirling Products Ltd
STO.AX	Santos Ltd
STOKZD.AX	Santos Ltd
STOKZE.AX	Santos Ltd
STOKZT.AX	Santos Ltd
STOKZU.AX	Santos Ltd
STP.AX	Stericorp Ltd
STS.AX	Structural Systems Ltd
STU.AX	Stuart Petroleum Ltd
STW.AX	StreetTracks S&P/ASX 200 Fund
STWKZB.AX	StreetTracks S&P/ASX 200 Fund
STWKZD.AX	Spdr S&p/asx 200 Fund
STWMMI.AX	StreetTracks S&P/ASX 200 Fund
STX.AX	Strike Oil Ltd
STZ.AX	STZ
SUH.AX	Southern Hemisphere Mining Limited
SUL.AX	Super Cheap Auto Group Ltd
SUM.AX	Sumatra Copper & Gold Plc
SUN.AX	Suncorp-Metway Ltd
SUNKZM.AX	Suncorp-Metway Ltd
SUNKZN.AX	Suncorp-metway Limited.
SUNKZP.AX	Suncorp-Metway Ltd
SUR.AX	Sun Resources NL
SURG.AX	Sun Resources NL
SVC.AX	Shell Villages & Resorts Ltd
SVL.AX	Silver Mines Ltd
SVLO.AX	Silver Mines Limited
SVM.AX	Sovereign Metals Ltd
SVS.AX	Sunvest Corporation Ltd
SVW.AX	Seven Group Holdings Limited
SVWPA.AX	Seven Group Holdings Limited
SWA.AX	Swan Gold Mining Limited
SWK.AX	Swick Mining Services Ltd
SWL.AX	Seymour Whyte Limited
SWN.AX	Silver Swan Group Ltd
SWR.AX	Southern Crown Resources Limited
SWRO.AX	Southern Crown Resources Limited
SWW.AX	Solverdi Worldwide Ltd
SXE.AX	Southern Cross Electrical Engineering Ltd
SXG.AX	Southern Cross Goldfields Ltd
SXGR.AX	Southern Cross Goldfields Limited
SXL.AX	Southern Cross Media Group
SXR.AX	Skywest Airlines Ltd
SXX.AX	Southern Cross Exploration NL
SXY.AX	Senex Energy Limited
SYI.AX	Spdr Msci Australia Select High Dividend Yield Fund
SYL.AX	Sylvastate Ltd
SYM.AX	Symex Holdings Ltd
SYP.AX	Style Plantation Ltd
SYR.AX	Syrah Resources Ltd
SYS.AX	Syngas Ltd
TAG.AX	Tag Pacific Ltd
TAH.AX	Tabcorp Holdings Ltd
TAHKZF.AX	Tabcorp Holdings Ltd
TAHKZG.AX	Tabcorp Holdings Ltd
TAHKZP.AX	Tabcorp Holdings Ltd
TAHKZQ.AX	Tabcorp Holdings Ltd
TAL.AX	Tower Australia Group Ltd
TAM.AX	Tanami Gold NL
TAN.AX	Tandou Ltd
TAP.AX	Tap Oil Ltd
TAS.AX	Tasman Resources NL
TASOB.AX	Tasman Resources Ltd
TAW.AX	Tawana Resources NL
TAWOA.AX	Tawana Option
TBR.AX	Tribune Resources NL
TCL.AX	Transurban Group
TCM.AX	Tiaro Coal Ltd
TCN.AX	Techniche Ltd
TCO.AX	Transmetro Corporation Ltd
TCQ.AX	Trinity Consolidated Group
TDI.AX	Tidewater Investments Ltd
TDO.AX	3D Oil Ltd
TDX.AX	TDX
TDXO.AX	Tyrian Diagnostics Limited
TEG.AX	Triangle Energy (global) Limited
TEL.AX	Telecom Corporation of NZ Ltd
TEN.AX	Ten Network Holdings Ltd
TENKZA.AX	Ten Network Holdings Limited
TEO.AX	Telesso Technologies Ltd
TEU.AX	Top End Uranium Ltd
TEX.AX	Target Energy Ltd
TEXOB.AX	Target Energy Limited
TEY.AX	Torrens Energy Ltd
TFC.AX	TFS Corporation Ltd
TFS.AX	Tranzact Financial Services Ltd
TFSOA.AX	Tranzact Financial Services Limited
TGA.AX	Thorn Group Limited
TGG.AX	Templeton Global Growth Fund Ltd
TGP.AX	Trafalgar Corporate Group
TGR.AX	Tassal Group Ltd
TGS.AX	Tiger Resources Ltd
TGZ.AX	Teranga Gold Corporation
THG.AX	Thakral Holdings Ltd
THO.AX	Thomas & Coffey Ltd
THR.AX	Thor Mining Plc
THRO.AX	Thor Mining Plc
THX.AX	Thundelarra Explrn Ltd (Canada CUFS)
THXOA.AX	Thundelarra Explrn Ltd (Canada CUFS)
TIM.AX	Timbercorp Ltd
TIMG.AX	Timbercorp Ltd
TIMPB.AX	TIMPB
TIS.AX	Tissue Therapies Ltd
TJN.AX	Trojan Equity Ltd
TKG.AX	Takoradi Ltd
TKL.AX	Traka Resources Ltd
TLG.AX	Talga Gold Limited
TLM.AX	Talisman Mining Ltd
TLS.AX	Telstra Corporation Ltd
TLSKZD.AX	Telstra Corporation Ltd
TLSKZE.AX	Telstra Corporation Limited.
TLSKZP.AX	Telstra Corporation Ltd
TLSKZQ.AX	Telstra Corporation Ltd
TLSMMI.AX	Telstra Corporation Ltd
TLSTMA.AX	Telstra Corporation Limited.
TLSTMB.AX	Telstra Corporation Limited.
TLSTMD.AX	Telstra Corporation Limited.
TLZ.AX	Telezon Ltd
TMA.AX	Tma Group Of Companies Limited
TMM.AX	Tasmania Mines Ltd
TMX.AX	Terrain Minerals Ltd
TMXOA.AX	Terrain Minerals Limited
TMZ.AX	Thomson Resources Limited
TNC.AX	Transol Corporation Ltd
TNCOA.AX	Macquarie Goodman Group
TNE.AX	Technology One Ltd
TNG.AX	Tennant Creek Gold Ltd
TNP.AX	Tango Petroleum Limited
TNPO.AX	Tango Petroleum Limited
TOE.AX	Toro Energy Ltd
TOL.AX	Toll Holdings Ltd
TOLKZH.AX	Toll Holdings Ltd
TOLKZI.AX	Toll Holdings Limited
TOLKZR.AX	Toll Holdings Limited
TOLTMA.AX	Toll Holdings Limited
TON.AX	Triton Gold Limited
TONO.AX	Triton Gold Limited
TOX.AX	Tox Free Solutions Ltd
TPAPA.AX	TPA
TPC.AX	Tel Pacific Ltd
TPI.AX	Transpacific Industries Group Ltd
TPL.AX	Terraplanet Ltd
TPM.AX	Tpg Telecom Limited
TPT.AX	Tangiers Petroleum Limited
TPTOA.AX	Tangiers Petroleum Limited
TQH.AX	3Q Holdings Ltd
TRF.AX	Trafford Resources Ltd
TRFO.AX	Trafford Resources Limited
TRG.AX	Treasury Group Ltd
TRH.AX	Transit Holdings Ltd
TRM.AX	Truscott Mining Corporation Ltd
TRO.AX	Tri Origin Minerals Ltd
TRS.AX	Reject Shop Ltd (The)
TRU.AX	Trust Company of Australia Ltd
TRY.AX	Troy Resources NL
TSE.AX	Transfield Services Ltd
TSH.AX	TSV Holdings Ltd
TSI.AX	Transfield Services Infrasture Fund
TSM.AX	Thinksmart Ltd
TSN.AX	TSN
TSO.AX	Tishman Speyer Office Fund
TSV.AX	Transerv Australia Ltd
TTA.AX	TTA Holdings Ltd
TTI.AX	Traffic Technologies Ltd
TTR.AX	Tectonic Resources NL
TTS.AX	Tattersalls Ltd
TTV.AX	Two Way TV Australia Ltd
TTY.AX	Territory Resources Ltd
TUC.AX	Territory Uranium Compnay Ltd
TVN.AX	TVSN Ltd
TWD.AX	Tamawood Ltd
TWO.AX	Talent2 International Ltd
TWR.AX	Tower Ltd
TWT.AX	TWT Group Ltd
TXN.AX	Texon Petroleum Ltd
TYO.AX	TYO
TYS.AX	Teys Ltd
TYSO.AX	Teys Ltd
TZL.AX	TZ Ltd
TZN.AX	Terramin Australia Ltd
UBI.AX	Universal Biosensors Ltd
UCL.AX	Union Resources Ltd
UCM.AX	USCOM Ltd
UCW.AX	Undercoverwear Ltd
UEQ.AX	Uranium Equities Ltd
UGL.AX	United Group Ltd
UGLKZC.AX	United Group Ltd
ULT.AX	Ultrapay Ltd
UML.AX	Unity Mining Limited
UNS.AX	Unilife Corporation
UNV.AX	Universal Coal Plc
UNX.AX	Uranex NL
UOG.AX	Uranium Oil And Gas Ltd
UOS.AX	United Overseas Australia Ltd
URA.AX	Uran Ltd
URAOA.AX	Uran Limited
URM.AX	Uramet Minerals Ltd
USA.AX	Uraniumsa Ltd
USD.AX	Betashares U.s. Dollar Etf
USH.AX	US Masters Hldngs (Brit Virg nCHESS)
USN.AX	Us Nickel Limited
UTO.AX	U308 Ltd
UUL.AX	United Uranium Ltd
UULOA.AX	United Uranium Limited
UXA.AX	Uranium Exploration Australia Ltd
UXC.AX	UXC Ltd
VAP.AX	Vanguard Australian Property Securities Index Etf
VAS.AX	VAS
VBA.AX	Virgin Blue Holdings Ltd
VBP.AX	Van Eyk Blueprint Alternatives Plus
VEC.AX	Vector Capital Ltd
VECO.AX	Vector Capital Ltd
VELCP.AX	Vealls CP
VELPA.AX	Vealls PA
VES.AX	VES
VEU.AX	VEU
VGH.AX	Vision Group Holdings Ltd
VGO.AX	Vantage Goldfields Limited
VGP.AX	Verticon Group Ltd
VHL.AX	Virax Holdings Ltd
VHLG.AX	Virax Holdings Ltd
VIA.AX	ViaGold Capital Ltd
VIE.AX	Viento Group Ltd
VII.AX	Vietnam Industrial Investments Ltd
VIL.AX	Verus Investments Ltd
VIP.AX	Voltage IP Ltd
VIR.AX	Viridis Clean Energy Group
VKA.AX	Viking Ashanti Limited
VLA.AX	Viralytices Ltd
VMC.AX	Venus Metals Corporation Limited
VMCO.AX	Venus Metals Corporation Limited
VMG.AX	VDM Group Ltd
VML.AX	Vital Metals Ltd
VMS.AX	Venture Minerals Ltd
VMT.AX	Vmoto Ltd
VOC.AX	Vocus Communications Limited
VOR.AX	Voyager Resources Limited
VORO.AX	Voyager Resources Limited
VPE.AX	Victoria Petroleum NL
VPG.AX	Valad Property Group
VRL.AX	Village Roadshow Ltd
VRX.AX	Ventnor Resources Ltd
VSC.AX	Vita Life Sciences Ltd
VTA.AX	Viterra Inc
VTG.AX	Vita Group Ltd
VTP.AX	van Eyk Three Pillars Ltd
VTS.AX	VTS
VTX.AX	Vortex Pipes Ltd
VWM.AX	VWM
VWMOA.AX	Victory West Moly Limited
VXR.AX	
WAA.AX	Wam Active Ltd
WAAO.AX	Wam Active Ltd
WAB.AX	Wallace Absolute Return Ltd
WAC.AX	Wild Acre Metals Limited
WAF.AX	West African Resources Limited
WAG.AX	WorldAudio Ltd
WAL.AX	Wavenet International Ltd
WAM.AX	WAM Capital Ltd
WAN.AX	West Australian Newspapers Holdings
WANG.AX	West Australian Newspapers Holdings Limited
WAS.AX	Wasabi Energy Ltd
WASPA.AX	Wasabi Energy Limited
WAT.AX	Waterco Ltd
WAX.AX	WAX
WBA.AX	Webster Ltd
WBAPA.AX	Webster PA
WBB.AX	Wide Bay Australia Ltd
WBC.AX	Westpac Banking Corporation
WBCKZJ.AX	Westpac Banking Corporation
WBCKZK.AX	Westpac Banking Corporation
WBCKZL.AX	Westpac Banking Corporation
WBCKZP.AX	Westpac Banking Corporation
WBCKZY.AX	Westpac Banking Corporation
WBCMMH.AX	Westpac Banking Corporation
WBCMMI.AX	Westpac Banking Corporation
WBCPA.AX	Westpac Banking Corporation
WBCPB.AX	Westpac Banking Corporation
WBCTMC.AX	Westpac Banking Corporation
WCB.AX	Warrnambool Cheese & Butter Holdings
WCL.AX	Westside Corporation Ltd
WCN.AX	White Cliff Nickel Ltd
WCNO.AX	White Cliff Nickel Ltd
WCP.AX	WCP Diversified Investments Ltd
WCR.AX	Winchester Resources Limited
WCTPA.AX	WCT
WCU.AX	White Canyon Uranium Ltd
WDC.AX	Westfield Group
WDCKZG.AX	Westfield Group
WDCKZI.AX	Westfield Group
WDCKZR.AX	Westfield Group
WDR.AX	Western Desert Resources Ltd
WDRO.AX	Western Desert Resources Ltd
WDS.AX	Walter Diversified Services Ltd
WEB.AX	Webjet Ltd
WEC.AX	White Energy Company Ltd
WES.AX	Wesfarmers Ltd
WESKZG.AX	Wesfarmers Ltd
WESKZI.AX	Wesfarmers Limited
WESKZW.AX	Wesfarmers Limited
WESKZX.AX	Wesfarmers Limited
WESN.AX	Wesfarmer Ltd
WESTMC.AX	Wesfarmers Limited
WFA.AX	Westfield America Trust merger WDC
WFE.AX	Winmar Resources Limited
WFL.AX	Willmott Forests Ltd
WFLPA.AX	Willmott Forests Ltd
WFM.AX	WFM
WFT.AX	Westfield Trust Ltd merger WDC
WGO.AX	Waratah Gold Ltd
WGP.AX	Westralian Gas & Power Ltd
WGPOA.AX	Westralian Gas And Power Limited
WGR.AX	Westgold Resources NL
WHC.AX	Whitehaven Coal Ltd
WHCTMC.AX	Whitehaven Coal Limited
WHE.AX	Wildhorse Energy Ltd
WHF.AX	Whitefield Ltd
WHFPA.AX	Whitefield PA
WHG.AX	WHK Group Ltd
WHN.AX	Wind Hydrogen Ltd
WHNO.AX	Whl Energy Limited
WHS.AX	Warehouse Group Ltd (The)
WIC.AX	Westoz Investment Company Limited
WICO.AX	Westoz Investment Company Limited
WIG.AX	Wilson HTM Investment Group Ltd
WLF.AX	Wolf Minerals Ltd
WLFO.AX	Wolf Minerals Limited
WLL.AX	Wellcom Group Ltd
WMN.AX	Western Manganese Limted
WNI.AX	Wah Nam International Holdings Limited
WNIO.AX	Wah Nam International Holdings Limited
WNS.AX	World.Net Services Ltd
WOR.AX	WorleyParsons Ltd
WORKZD.AX	WorleyParsons Ltd
WORMMI.AX	WorleyParsons Ltd
WOW.AX	Woolworths Ltd
WOWKZD.AX	Woolworths Ltd
WOWKZE.AX	Woolworths Ltd
WOWKZR.AX	Woolworths Ltd
WOWKZS.AX	Woolworths Ltd
WOWKZT.AX	Woolworths Ltd
WOWMMI.AX	Woolworths Ltd
WOWTMC.AX	Woolworths Limited
WPG.AX	Western Plains Gold Ltd
WPI.AX	West Peak Iron Limited
WPL.AX	Woodside Petroleum Ltd
WPLKZI.AX	Woodside Petroleum Ltd
WPLKZJ.AX	Woodside Petroleum Ltd
WPLKZP.AX	Woodside Petroleum Limited
WPLKZY.AX	Woodside Petroleum Limited
WPLKZZ.AX	Woodside Petroleum Limited
WPLMMI.AX	Woodside Petroleum Ltd
WPLTMA.AX	Woodside Petroleum Limited
WPLTMB.AX	Woodside Petroleum Limited
WPLTMD.AX	Woodside Petroleum Limited
WRG.AX	Water Resources Group Limited
WRM.AX	White Rock Minerals Limited
WRR.AX	World Reach Ltd
WRT.AX	Westfield Retail Trust
WSA.AX	Western Areas NL
WSF.AX	Westfield Holdings Ltd merger WDC
WTF.AX	Wotif.com Holdings Ltd
WTG.AX	
WTP.AX	Watpac Ltd
WVL.AX	Windimurra Vanadium Ltd
WWG.AX	WWG
WWI.AX	West Wits Mining Ltd
WWM.AX	Wentworth Mutual Ltd
WWW.AX	Whinnen Resources Ltd
WWWO.AX	Whinnen Resources Limited
XAF.AX	S&P/ASX All Australian 50
XAM.AX	Xanadu Mines Limited
XAO.AX	ASX All Ordinaries
XAT.AX	S&P/ASX All Australian 200
XBW.AX	S&P/ASX Buy-Write Index
XCD.AX	Xceed Capital Ltd
XDJ.AX	S&P/ASX 200 Consumer Discretionary
XEJ.AX	S&P/ASX 200 Energy
XFJ.AX	S&P/ASX 200 Financials
XFL.AX	S&P/ASX 50
XGD.AX	S&P/ASX All Ordinaries Gold
XHJ.AX	S&P/ASX 200 Health Care
XIJ.AX	S&P/ASX 200 Information Technology
XJO.AX	S&P/ASX 200
XJOKZG.AX	S&P/ASX 200
XJOKZH.AX	S&P/ASX 200
XJOKZJ.AX	S&P/ASX 200
XJOKZL.AX	XJOKZL
XJOKZP.AX	XJOKZP
XJOKZY.AX	XJOKZY
XJOKZZ.AX	XJOKZZ
XJOTM1.AX	XJOTM1
XJOTM2.AX	XJOTM2
XJOTM4.AX	XJOTM4
XJOUMK.AX	S&P/ASX 200
XJOUML.AX	S&P/ASX 200
XJOUMN.AX	XJOUMN
XJOUMU.AX	S&P/ASX 200
XJOUMV.AX	XJOUMV
XJOUMW.AX	XJOUMW
XJOUMZ.AX	S&P/ASX 200
XKO.AX	S&P/ASX 300
XMD.AX	S&P/ASX Midcap 50
XMJ.AX	S&P/ASX 200 Materials
XMM.AX	S&P/ASX 300 Metals And Mining
XNJ.AX	S&P/ASX 200 Industrials
XPJ.AX	S&P/ASX 200 Property Trusts
XRF.AX	XRF Scientific Ltd
XSJ.AX	S&P/ASX 200 Consumer Staples
XSO.AX	S&P/ASX Small Ordinaries
XST.AX	Xstate Resources Ltd
XSTO.AX	Xstate Resources Limited
XTE.AX	ASX Telecommunications
XTJ.AX	S&P/ASX 200 Telecommunication Services
XTL.AX	S&P/ASX 20
XTO.AX	S&P/ASX 100
XUJ.AX	S&P/ASX 200 Utilities
XXJ.AX	S&P/ASX 200 Financials x Property Trusts
XXL.AX	Xiaoxiao Education Limited
YHL.AX	Yanghao International Limited
YRR.AX	Yellow Rock Resources Ltd
YRROA.AX	Yellow Rock Resources Limited
YTC.AX	YTC Resources Ltd
ZCLKZA.AX	ZCLKZA
ZCLKZB.AX	ZCLKZB
ZCLKZQ.AX	ZCLKZQ
ZCLKZR.AX	ZCLKZR
ZGCKZA.AX	ZGCKZA
ZGCKZB.AX	ZGCKZB
ZGCKZC.AX	ZGCKZC
ZGCKZQ.AX	ZGCKZQ
ZGCKZR.AX	ZGCKZR
ZGL.AX	Zicom Group Ltd
ZGM.AX	Zamia Gold Mines Ltd
ZHE.AX	Zheng He Global Capital Limited
ZHGKZB.AX	Comex Copper Futures (cme)
ZHGKZP.AX	Comex Copper Futures (cme)
ZIM.AX	Zimbabwe Platinum Mines Ltd
ZMG.AX	Zingmobile Group Ltd
ZNC.AX	Zinc Co Australia Ltd
ZRL.AX	Zambezi Resources Ltd
ZSIKZA.AX	Comex Silver Futures (cme)
ZSIKZB.AX	Comex Silver Futures (cme)
ZSIKZP.AX	Comex Silver Futures (cme)
ZSIKZR.AX	Comex Silver Futures (cme)
ZYL.AX	Zylotech Ltd
